Date Confirmed Deaths Recovered Active
2020-04-04 139 10 1 128
2020-04-05 157 10 2 145
2020-04-06 183 11 2 170
2020-04-07 194 14 2 178
2020-04-08 210 15 2 193
2020-04-09 264 18 2 244
2020-04-10 268 19 2 247
2020-04-11 275 20 2 253
2020-04-12 300 24 2 274
2020-04-13 330 27 2 301
2020-04-14 354 28 6 320
2020-04-15 397 28 7 362
2020-04-16 441 29 14 398
2020-04-17 465 31 26 408
2020-04-18 493 31 31 431
2020-04-19 520 32 31 457
2020-04-20 564 33 31 500
2020-04-21 598 34 37 527
2020-04-22 609 37 44 528
2020-04-23 703 43 44 616
2020-04-24 807 44 54 709
2020-04-25 866 46 54 766
2020-04-26 950 50 80 820
2020-04-27 1014 53 98 863
2020-04-28 1053 55 110 888
2020-04-29 1110 59 117 934
2020-04-30 1167 62 132 973
2020-05-01 1229 66 134 1029
2020-05-02 1470 71 159 1240
2020-05-03 1594 76 166 1352
2020-05-04 1681 82 174 1425
2020-05-05 1802 86 187 1529
2020-05-06 1886 91 198 1597
2020-05-07 2081 102 219 1760
2020-05-08 2266 106 237 1923
2020-05-09 2437 114 258 2065
2020-05-10 2556 118 273 2165
2020-05-11 2831 122 299 2410
2020-05-12 2964 128 313 2523
2020-05-13 3148 142 339 2667
2020-05-14 3372 152 356 2864
2020-05-15 3577 164 434 2979
2020-05-16 3826 165 473 3188
2020-05-17 4088 169 493 3426
2020-05-18 4263 174 503 3586
2020-05-19 4481 189 533 3759
2020-05-20 4919 199 553 4167
2020-05-21 5187 215 561 4411
2020-05-22 5579 230 575 4774
2020-05-23 5915 240 609 5066
2020-05-24 6263 250 629 5384
2020-05-25 6660 261 647 5752
2020-05-26 7136 274 677 6185
2020-05-27 7768 280 689 6799
2020-05-28 8387 293 738 7356
2020-05-29 8731 300 749 7682
2020-05-30 9592 310 889 8393
2020-05-31 9982 313 968 8701
2020-06-01 10531 343 1137 9051
2020-06-02 10991 376 1298 9317
2020-06-03 11638 400 1507 9731
2020-06-04 12245 415 1658 10172
2020-06-05 12728 427 1739 10562
2020-06-06 13358 454 1902 11002
2020-06-07 13643 465 2086 11092
2020-06-08 13949 475 2159 11315
2020-06-09 14644 487 2190 11967
2020-06-10 15281 512 2261 12508
2020-06-11 16165 533 2372 13260
2020-06-12 16929 559 2431 13939
2020-06-13 17842 585 2768 14489
2020-06-14 18459 611 3113 14735
2020-06-15 19073 632 3430 15011
2020-06-16 19883 659 3752 15472
2020-06-17 20685 679 4002 16004
2020-06-18 21499 697 4002 16800
2020-06-19 22476 715 4670 17091
2020-06-20 23512 740 5086 17686
2020-06-21 24388 773 5454 18161
2020-06-22 25493 820 5857 18816
2020-06-23 26389 846 6300 19243
2020-06-24 27487 876 6795 19816
2020-06-25 28503 913 7338 20252
2020-06-26 29423 934 7736 20753
2020-06-27 30676 970 8158 21548
2020-06-28 31524 1014 8517 21993
2020-06-29 32125 1071 8928 22126
2020-06-30 33219 1123 9340 22756
2020-07-01 34227 1201 9764 23262
2020-07-02 35528 1271 10358 23899
2020-07-03 36818 1320 10766 24732
2020-07-04 38071 1378 11272 25421
2020-07-05 39297 1434 11667 26196
2020-07-06 40509 1476 11929 27104
2020-07-07 41545 1530 12398 27617
2020-07-08 42984 1577 12883 28524
2020-07-09 44113 1638 13354 29121
2020-07-10 45565 1702 13918 29945
2020-07-11 47200 1754 14333 31113
2020-07-12 48187 1807 14843 31537
2020-07-13 49250 1866 15294 32090
2020-07-14 50867 1898 15819 33150
2020-07-15 52218 1942 16357 33919
2020-07-16 54156 1984 16979 35193
2020-07-17 56102 2049 17882 36171
2020-07-18 58138 2106 18200 37832
2020-07-19 59582 2151 18553 38878
2020-07-20 60991 2218 18875 39898
2020-07-21 62357 2273 19290 40794
2020-07-22 64135 2328 19721 42086
2020-07-23 65252 2407 20030 42815
2020-07-24 66456 2473 20614 43369
2020-07-25 68281 2535 20951 44795
2020-07-26 69429 2583 21169 45677
2020-07-27 71181 2647 21478 47056
2020-07-28 72327 2720 21971 47636
2020-07-29 73534 2808 22506 48220
2020-07-30 75234 2894 23305 49035
2020-07-31 76789 2977 23582 50230
2020-08-01 78793 3064 23968 51761
2020-08-02 80153 3153 24156 52844
2020-08-03 81846 3228 24510 54108
2020-08-04 83361 3320 25390 54651
2020-08-05 85141 3385 26437 55319
2020-08-06 86423 3465 27373 55585
2020-08-07 87891 3524 28139 56228
2020-08-08 89055 3587 28904 56564
2020-08-09 89999 3640 29808 56551
2020-08-10 91635 3712 30823 57100
2020-08-11 93328 3761 31753 57814
2020-08-12 95071 3827 32830 58414
2020-08-13 96459 3884 33720 58855
2020-08-14 97950 3939 34723 59288
2020-08-15 99146 4003 35638 59505
2020-08-16 100344 4058 36491 59795
2020-08-17 101223 4123 37471 59629
2020-08-18 103019 4172 38623 60224
2020-08-19 105050 4233 39965 60852
2020-08-20 106065 4305 41111 60649
2020-08-21 107435 4366 42141 60928
2020-08-22 108427 4442 43887 60098
2020-08-23 109149 4509 45396 59244
2020-08-24 110148 4578 47050 58520
2020-08-25 110999 4664 48875 57460
2020-08-26 112094 4726 50397 56971
2020-08-27 113129 4791 52521 55817
2020-08-28 114409 4846 54914 54649
2020-08-29 115354 4938 56749 53667
2020-08-30 115968 4966 58497 52505
2020-08-31 116598 5027 60408 51163
2020-09-01 117267 5101 62124 50042
2020-09-02 117928 5203 64074 48651
2020-09-03 118781 5288 65884 47609
2020-09-04 119580 5343 67844 46393
2020-09-05 120241 5398 69566 45277
2020-09-06 120769 5398 71489 43882
2020-09-07 121604 7054 73150 41400
2020-09-08 122308 7097 75098 40113
2020-09-09 123345 7146 77216 38983
2020-09-10 124205 7193 79483 37529
2020-09-11 125172 7250 81240 36682
2020-09-12 125982 7297 82796 35889
2020-09-13 126791 7344 84286 35161
2020-09-14 127619 7394 85198 35027
2020-09-15 128286 7447 86216 34623
2020-09-16 128872 7478 87031 34363
2020-09-17 129419 7511 87716 34192
2020-09-18 130051 7550 88457 34044
2020-09-19 130470 7586 89032 33852
2020-09-20 130676 7617 89617 33442
2020-09-21 130986 7654 90240 33092
2020-09-22 131453 7693 90853 32907
2020-09-23 131990 7731 91556 32703
2020-09-24 132618 7765 92101 32752
2020-09-25 133222 7800 92868 32554
2020-09-26 133592 7828 93406 32358
2020-09-27 133901 7858 93791 32252
2020-09-28 134223 7900 94324 31999
2020-09-29 134641 7931 94895 31815
2020-09-30 135311 7965 95529 31817
2020-10-01 135716 8001 96165 31550
2020-10-02 136219 8045 96654 31520
2020-10-03 136569 8073 97105 31391
2020-10-04 136868 8101 97547 31220
2020-10-05 137107 8129 98007 30971
2020-10-06 137468 8156 98542 30770
2020-10-07 137706 8192 99268 30246
2020-10-08 137969 8228 99812 29929
2020-10-09 138226 8262 100347 29617
2020-10-10 138463 8292 100786 29385
2020-10-11 138574 8308 101103 29163
2020-10-12 138695 8326 101523 28846
2020-10-13 138922 8351 102083 28488
2020-10-14 139141 8377 102642 28122
2020-10-15 139319 8407 103499 27413
2020-10-16 139562 8439 103896 27227
2020-10-17 139710 8463 104202 27045
2020-10-18 139771 8481 104483 26807
2020-10-19 139890 8502 104957 26431
2020-10-20 140037 8526 105526 25985
2020-10-21 140228 8558 106330 25340
2020-10-22 140445 8584 106950 24911
2020-10-23 140612 8608 107633 24371
2020-10-24 140779 8627 108067 24085
2020-10-25 140853 8645 108658 23550
2020-10-26 140952 8658 109228 23066
2020-10-27 141124 8672 109769 22683
2020-10-28 141321 8694 110303 22324
2020-10-29 141484 8705 110759 22020
2020-10-30 141631 8715 111178 21738
2020-10-31 141757 8725 111503 21529
2020-11-01 141833 8731 111848 21254
2020-11-02 141867 8741 112055 21071
2020-11-03 141936 8751 112526 20659
2020-11-04 142062 8758 112842 20462
2020-11-05 142201 8768 113386 20047
2020-11-06 142343 8781 113899 19663
2020-11-07 142427 8790 114225 19412
2020-11-08 142475 8795 114466 19214
2020-11-09 142561 8802 114881 18878
2020-11-10 142664 8808 115199 18657
2020-11-11 142776 8818 115718 18240
2020-11-12 142889 8825 116137 17927
2020-11-13 143069 8835 116505 17729
2020-11-14 143181 8841 116828 17512
2020-11-15 143246 8849 117137 17260
2020-11-16 143371 8859 117454 17058
2020-11-17 143473 8866 117789 16818
2020-11-18 143569 8875 118333 16361
2020-11-19 143756 8889 118691 16176
2020-11-20 143854 8900 119029 15925
2020-11-21 143922 8904 119180 15838
2020-11-22 143978 8907 119338 15733
2020-11-23 144034 8916 119548 15570
