Date Confirmed Deaths Recovered Active
2020-04-04 300 10 10 280
2020-04-05 338 12 15 311
2020-04-06 368 15 18 335
2020-04-07 424 16 18 390
2020-04-08 445 16 29 400
2020-04-09 485 17 32 436
2020-04-10 532 18 32 482
2020-04-11 556 18 32 506
2020-04-12 608 19 32 557
2020-04-13 666 22 32 612
2020-04-14 715 23 40 652
2020-04-15 785 29 43 713
2020-04-16 841 30 54 757
2020-04-17 907 30 99 778
2020-04-18 934 30 112 792
2020-04-19 997 33 131 833
2020-04-20 1027 36 135 856
2020-04-21 1093 36 150 907
2020-04-22 1177 40 166 971
2020-04-23 1236 40 179 1017
2020-04-24 1331 43 188 1100
2020-04-25 1464 47 188 1229
2020-04-26 1532 52 207 1273
2020-04-27 1704 58 220 1426
2020-04-28 1830 59 228 1543
2020-04-29 1940 61 252 1627
2020-04-30 2127 64 260 1803
2020-05-01 2291 68 310 1913
2020-05-02 2470 72 331 2067
2020-05-03 2705 85 345 2275
2020-05-04 2895 90 397 2408
2020-05-05 3225 95 421 2709
2020-05-06 3393 104 458 2831
2020-05-07 3564 106 468 2990
2020-05-08 3781 109 472 3200
2020-05-09 4042 115 502 3425
2020-05-10 4403 120 558 3725
2020-05-11 4687 122 558 4007
2020-05-12 4968 127 610 4231
2020-05-13 5227 132 648 4447
2020-05-14 5640 136 691 4813
2020-05-15 6054 153 745 5156
2020-05-16 6403 168 745 5490
2020-05-17 6665 170 778 5717
2020-05-18 7073 173 801 6099
2020-05-19 7654 178 850 6626
2020-05-20 8146 188 930 7028
2020-05-21 8677 194 938 7545
2020-05-22 9219 206 996 8017
2020-05-23 10001 217 1040 8744
2020-05-24 10585 219 1075 9291
2020-05-25 11176 220 1097 9859
2020-05-26 11834 221 1128 10485
2020-05-27 12459 228 1138 11093
2020-05-28 13039 236 1209 11594
2020-05-29 13662 247 1259 12156
2020-05-30 14528 250 1303 12975
2020-05-31 15208 258 1328 13622
2020-06-01 15753 266 1428 14059
2020-06-02 16512 274 1450 14788
2020-06-03 17270 298 1522 15450
2020-06-04 18057 304 1585 16168
2020-06-05 18972 313 1762 16897
2020-06-06 19554 331 1830 17393
2020-06-07 20345 361 1875 18109
2020-06-08 20920 373 2171 18376
2020-06-09 21462 388 2651 18423
2020-06-10 22146 409 3013 18724
2020-06-11 22894 430 3326 19138
2020-06-12 23550 450 3928 19172
2020-06-13 24106 455 4201 19450
2020-06-14 24770 475 4725 19570
2020-06-15 25531 482 5164 19885
2020-06-16 26314 495 5508 20311
2020-06-17 26878 508 6158 20212
