Date Confirmed Deaths Recovered Active
2020-04-02 5874 535 0 5339
2020-04-03 6475 605 0 5870
2020-04-04 6832 690 0 6142
2020-04-05 7172 780 0 6392
2020-04-06 7561 864 0 6697
2020-04-07 8299 979 0 7320
2020-04-08 8954 1065 0 7889
2020-04-09 9599 1155 0 8444
2020-04-10 10053 1258 0 8795
2020-04-11 10448 1355 0 9093
2020-04-12 10912 1440 0 9472
2020-04-13 11349 1531 0 9818
2020-04-14 11828 1646 0 10182
2020-04-15 12432 1757 0 10675
2020-04-16 13055 1839 0 11216
2020-04-17 13743 1925 0 11818
2020-04-18 14275 2013 0 12262
2020-04-19 14663 2097 0 12566
2020-04-20 15124 2159 0 12965
2020-04-21 15831 2236 0 13595
2020-04-22 16553 2322 0 14231
2020-04-23 17311 2411 0 14900
2020-04-24 18090 2484 0 15606
2020-04-25 18563 2559 0 16004
2020-04-26 18863 2632 0 16231
2020-04-27 19426 2714 0 16712
2020-04-28 20168 2798 0 17370
2020-04-29 20966 2876 0 18090
2020-04-30 21601 2954 0 18647
2020-05-01 22133 3027 0 19106
2020-05-02 22432 3102 0 19330
2020-05-03 22693 3186 0 19507
2020-05-04 23169 3258 0 19911
2020-05-05 23826 3331 0 20495
2020-05-06 24572 3411 0 21161
2020-05-07 25359 3471 0 21888
2020-05-08 26059 3540 0 22519
2020-05-09 26568 3614 0 22954
2020-05-10 26846 3678 0 23168
2020-05-11 27301 3739 0 23562
2020-05-12 28055 3789 0 24266
2020-05-13 28755 3835 0 24920
2020-05-14 29415 3893 0 25522
2020-05-15 30103 3942 0 26161
2020-05-16 30461 3995 0 26466
2020-05-17 30720 4056 0 26664
2020-05-18 31151 4096 0 27055
2020-05-19 31818 4150 0 27668
2020-05-20 32626 4204 0 28422
2020-05-21 33236 4260 0 28976
2020-05-22 33768 4316 0 29452
2020-05-23 34171 4360 0 29811
2020-05-24 34381 4402 0 29979
2020-05-25 34871 4430 0 30441
2020-05-26 35617 4469 0 31148
2020-05-27 36417 4509 0 31908
2020-05-28 37191 4549 0 32642
2020-05-29 37964 4588 0 33376
2020-05-30 38396 4633 0 33763
2020-05-31 38661 4673 0 33988
2020-06-01 39309 4710 0 34599
2020-06-02 40210 4736 0 35474
2020-06-03 41256 4781 0 36475
2020-06-04 42295 4819 0 37476
2020-06-05 43441 4850 0 38591
2020-06-06 44224 4883 0 39341
2020-06-07 44686 4921 0 39765
2020-06-08 45363 4954 0 40409
2020-06-09 46299 4994 0 41305
2020-06-10 47736 5030 0 42706
2020-06-11 49030 5060 0 43970
2020-06-12 50367 5093 0 45274
2020-06-13 51409 5120 0 46289
2020-06-14 51827 5151 0 46676
2020-06-15 52511 5179 0 47332
2020-06-16 53729 5212 0 48517
2020-06-17 55186 5241 0 49945
2020-06-18 56682 5270 0 51412
2020-06-19 57895 5299 0 52596
2020-06-20 58597 5320 0 53277
2020-06-21 58918 5341 0 53577
2020-06-22 59718 5366 0 54352
2020-06-23 61030 5388 0 55642
2020-06-24 62728 5412 0 57316
2020-06-25 64009 5424 0 58585
2020-06-26 65212 5438 0 59774
2020-06-27 65972 5460 0 60512
2020-06-28 66392 5478 0 60914
2020-06-29 67119 5498 0 61621
2020-06-30 67924 5515 0 62409
2020-07-01 68608 5530 0 63078
2020-07-02 69297 5538 0 63759
2020-07-03 69996 5553 0 64443
2020-07-04 70366 5562 0 64804
2020-07-05 70681 5578 0 65103
2020-07-06 70932 5590 0 65342
2020-07-07 71210 5601 0 65609
2020-07-08 71747 5616 0 66131
2020-07-09 72082 5630 0 66452
2020-07-10 72459 5641 0 66818
2020-07-11 72773 5650 0 67123
2020-07-12 72879 5664 0 67215
2020-07-13 73049 5672 0 67377
2020-07-14 73364 5678 0 67686
2020-07-15 73663 5686 0 67977
2020-07-16 73936 5694 0 68242
2020-07-17 74235 5705 0 68530
2020-07-18 74435 5715 0 68720
2020-07-19 74545 5722 0 68823
2020-07-20 74676 5729 0 68947
2020-07-21 74902 5736 0 69166
2020-07-22 75199 5742 0 69457
2020-07-23 75419 5746 0 69673
2020-07-24 75681 5747 0 69934
2020-07-25 75819 5749 0 70070
2020-07-26 75861 5755 0 70106
2020-07-27 75932 5759 0 70173
2020-07-28 76215 5760 0 70455
2020-07-29 76516 5760 0 70756
2020-07-30 76818 5763 0 71055
2020-07-31 77076 5766 0 71310
2020-08-01 77379 5767 0 71612
2020-08-02 77417 5772 0 71645
2020-08-03 77582 5774 0 71808
2020-08-04 77916 5775 0 72141
2020-08-05 78341 5780 0 72561
2020-08-06 78719 5783 0 72936
2020-08-07 79099 5785 0 73314
2020-08-08 79359 5789 0 73570
2020-08-09 79432 5791 0 73641
2020-08-10 79628 5795 0 73833
2020-08-11 80045 5798 0 74247
2020-08-12 80489 5803 0 74686
2020-08-13 80851 5803 0 75048
2020-08-14 81195 5804 0 75391
2020-08-15 81421 5804 0 75617
2020-08-16 81484 5806 0 75678
2020-08-17 81658 5812 0 75846
2020-08-18 81972 5813 0 76159
2020-08-19 82323 5814 0 76509
2020-08-20 82656 5815 0 76841
2020-08-21 82954 5816 0 77138
2020-08-22 83114 5816 0 77298
2020-08-23 83171 5816 0 77355
2020-08-24 83353 5816 0 77537
2020-08-25 83578 5816 0 77762
2020-08-26 83824 5816 0 78008
2020-08-27 83958 5820 0 78138
2020-08-28 83958 5821 0 78137
2020-08-29 83958 5821 0 78137
2020-08-30 83958 5821 0 78137
2020-08-31 84379 5808 0 78571
2020-09-01 84521 5813 0 78708
2020-09-02 84532 5820 0 78712
2020-09-03 84729 5832 0 78897
2020-09-04 84985 5835 0 79150
2020-09-05 84985 5835 0 79150
2020-09-06 84985 5835 0 79150
2020-09-07 85558 5837 0 79721
2020-09-08 85707 5838 0 79869
2020-09-09 85880 5842 0 80038
2020-09-10 86194 5843 0 80351
2020-09-11 86505 5846 0 80659
2020-09-12 86505 5846 0 80659
2020-09-13 86505 5846 0 80659
2020-09-14 86505 5846 0 80659
2020-09-15 87345 5851 0 81494
2020-09-16 87575 5860 0 81715
2020-09-17 87885 5864 0 82021
2020-09-18 88237 5865 0 82372
2020-09-19 88237 5865 0 82372
2020-09-20 88237 5865 0 82372
2020-09-21 88237 5865 0 82372
2020-09-22 89436 5870 0 83566
2020-09-23 89756 5876 0 83880
2020-09-24 90289 5878 0 84411
2020-09-25 90923 5880 0 85043
2020-09-26 90923 5880 0 85043
2020-09-27 90923 5880 0 85043
2020-09-28 90923 5880 0 85043
2020-09-29 92466 5890 0 86576
2020-09-30 92863 5893 0 86970
2020-10-01 93615 5893 0 87722
2020-10-02 94283 5895 0 88388
2020-10-03 94283 5895 0 88388
2020-10-04 94283 5895 0 88388
2020-10-05 94283 5895 0 88388
2020-10-06 96145 5883 0 90262
2020-10-07 96677 5892 0 90785
2020-10-08 97532 5892 0 91640
2020-10-09 98451 5894 0 92557
2020-10-10 98451 5894 0 92557
2020-10-11 98451 5894 0 92557
2020-10-12 98451 5894 0 92557
2020-10-13 100654 5899 0 94755
2020-10-14 101332 5907 0 95425
2020-10-15 102407 5910 0 96497
2020-10-16 103200 5918 0 97282
2020-10-17 103200 5918 0 97282
2020-10-18 103200 5918 0 97282
2020-10-19 103200 5918 0 97282
2020-10-20 106380 5922 0 100458
2020-10-21 107355 5929 0 101426
2020-10-22 108969 5930 0 103039
2020-10-23 110594 5933 0 104661
2020-10-24 110594 5934 0 104660
2020-10-25 110594 5941 0 104653
2020-10-26 110594 5951 0 104643
2020-10-27 115785 5959 0 109826
2020-10-28 117913 5963 0 111950
2020-10-29 121167 5966 0 115201
2020-10-30 124355 5972 0 118383
2020-10-31 124355 5977 0 118378
2020-11-01 124355 5980 0 118375
2020-11-02 124355 5987 0 118368
2020-11-03 134532 5989 0 128543
2020-11-04 137730 5997 0 131733
2020-11-05 141764 6002 0 135762
2020-11-06 146461 6022 0 140439
2020-11-07 146461 6022 0 140439
2020-11-08 146461 6022 0 140439
2020-11-09 146461 6022 0 140439
2020-11-10 162240 6057 0 156183
2020-11-11 166707 6082 0 160625
2020-11-12 171365 6122 0 165243
2020-11-13 177355 6164 0 171191
2020-11-14 177355 6164 0 171191
2020-11-15 177355 6164 0 171191
2020-11-16 177355 6164 0 171191
2020-11-17 192439 6225 0 186214
2020-11-18 196446 6321 0 190125
2020-11-19 201055 6340 0 194715
2020-11-20 208295 6406 0 201889
2020-11-21 208295 6406 0 201889
2020-11-22 208295 6406 0 201889
2020-11-23 208295 6406 0 201889
